idx,wt_true_um,lt_true_um,wt_pred_um__wtlt_big_泛化_test_2,lt_pred_um__wtlt_big_泛化_test_2,wt_abs_err_um__wtlt_big_泛化_test_2,lt_abs_err_um__wtlt_big_泛化_test_2,wt_pct_err__wtlt_big_泛化_test_2,lt_pct_err__wtlt_big_泛化_test_2,wt_pred_um__wtlt_big_泛化_test_data,lt_pred_um__wtlt_big_泛化_test_data,wt_abs_err_um__wtlt_big_泛化_test_data,lt_abs_err_um__wtlt_big_泛化_test_data,wt_pct_err__wtlt_big_泛化_test_data,lt_pct_err__wtlt_big_泛化_test_data
1469,10.346938,601.695,0.70227623,68.78198,9.644662,532.913,93.212715,88.56863,0.86939853,51.76238,9.47754,549.9326,91.597534,91.39724
1470,10.346938,618.30505,0.74377114,74.001526,9.603167,544.3035,92.811676,88.03155,0.90196055,54.432835,9.444978,563.8722,91.28283,91.19644
1471,10.346938,634.91534,0.88262457,87.757805,9.4643135,547.15753,91.4697,86.17803,1.053541,60.604702,9.293397,574.31067,89.81785,90.45469
1472,10.346938,651.5253,1.3716456,124.548134,8.975292,526.9772,86.74346,80.883606,1.5913755,84.93587,8.755563,566.5895,84.61984,86.96354
1473,10.346938,668.13574,2.6085067,199.79965,7.7384315,468.3361,74.78958,70.09595,3.0402346,159.44182,7.3067036,508.6939,70.617065,76.13631
1474,10.346938,684.74567,4.467427,301.72372,5.8795114,383.02194,56.823685,55.93638,5.211,276.13098,5.135938,408.6147,49.637276,59.673935
1475,10.346938,701.3561,6.4858866,409.1875,3.8610516,292.16858,37.315884,41.65767,7.2537203,389.20532,3.0932178,312.15076,29.895008,44.506744
1476,10.346938,717.966,8.272574,505.44638,2.0743637,212.51962,20.048092,29.600235,8.894388,483.06052,1.4525499,234.90549,14.038452,32.71819
1477,10.346938,734.5762,9.619894,578.44885,0.7270441,156.12732,7.0266595,21.254068,10.181466,558.69354,0.16547203,175.88263,1.5992367,23.943417
1478,10.346938,751.1866,10.727291,639.5992,0.38035297,111.5874,3.6759953,14.854818,11.222555,621.4657,0.875617,129.72089,8.462571,17.268797
1479,10.346938,767.79645,11.722627,696.67664,1.3756886,71.11981,13.29561,9.262847,12.118401,677.1565,1.7714624,90.63995,17.120644,11.805206
1480,10.346938,784.407,12.567314,748.244,2.220376,36.162964,21.459255,4.6102295,12.931771,729.4045,2.5848331,55.002502,24.981625,7.011985
1481,10.346938,801.0169,13.270796,794.5102,2.9238577,6.506714,28.258192,0.8123067,13.669876,778.21136,3.322938,22.805542,32.11518,2.8470738
1482,10.346938,817.62726,13.813499,832.5137,3.4665613,14.886414,33.503258,1.8206846,14.311927,821.53534,3.9649887,3.908081,38.320408,0.47797832
1483,10.346938,834.2371,14.337114,870.8301,3.9901762,36.592957,38.563835,4.3863974,14.857155,858.7959,4.5102167,24.558777,43.58987,2.9438605
1484,10.346938,850.84753,14.939748,915.8,4.5928097,64.95245,44.388103,7.633854,15.329265,891.8413,4.9823265,40.993774,48.152664,4.8179927
1485,10.346938,867.45776,15.486715,958.07117,5.139777,90.6134,49.674377,10.445858,15.740291,922.33246,5.3933525,54.874695,52.125107,6.3259215
1486,10.346938,884.068,15.807344,985.8259,5.4604063,101.757935,52.77316,11.510193,16.074644,949.69745,5.727706,65.629456,55.356533,7.4235754
1487,10.346938,900.678,15.916426,1000.02203,5.5694876,99.344055,53.8274,11.02992,16.313272,972.4892,5.9663343,71.81122,57.662804,7.973018
1488,10.346938,917.28815,15.904931,1006.6847,5.557993,89.396545,53.71631,9.745743,16.455698,990.2164,6.10876,72.92822,59.0393,7.950416
1489,10.346938,933.89813,15.837859,1009.9585,5.490921,76.06036,53.068077,8.144397,16.517632,1003.4722,6.1706934,69.5741,59.637867,7.4498596
1490,10.346938,950.5084,15.748338,1011.86255,5.4013996,61.354126,52.20288,6.4548745,16.51987,1013.2657,6.1729326,62.757263,59.65951,6.6024942
1491,10.346938,967.11847,15.651589,1013.2966,5.3046513,46.1781,51.267838,4.774813,16.48129,1020.5644,6.1343527,53.445923,59.286648,5.5263057
1492,10.346938,983.7288,15.554484,1014.6383,5.207546,30.909485,50.329346,3.1420736,16.41657,1026.1306,6.0696325,42.401794,58.661144,4.310313
1493,10.346938,1000.3392,15.459999,1016.06464,5.113061,15.725464,49.416176,1.5720133,16.335934,1030.5438,5.9889956,30.20465,57.881813,3.019441
1494,10.346938,1016.9492,15.369443,1017.68994,5.022505,0.74072266,48.540977,0.072837725,16.246025,1034.2261,5.899087,17.276855,57.012875,1.6988907
1495,10.346938,1033.5594,15.283098,1019.59937,4.93616,13.960083,47.706482,1.3506802,16.150745,1037.4989,5.8038073,3.9394531,56.092026,0.38115397
1496,10.346938,1050.1697,15.200532,1021.89966,4.853594,28.27002,46.908504,2.691948,16.052382,1040.6149,5.7054434,9.55481,55.141373,0.9098348
1497,10.346938,1066.7797,15.120701,1024.6941,4.7737627,42.08557,46.13696,3.9451044,15.952436,1043.761,5.6054983,23.018677,54.17543,2.1577723
1498,10.346938,1083.3899,15.04221,1028.0515,4.6952715,55.33838,45.378365,5.1078916,15.85206,1047.091,5.505122,36.29895,53.205322,3.3504975
1499,10.346938,1100.0001,14.963753,1031.9861,4.6168146,68.01404,44.620106,6.183094,15.752033,1050.6965,5.405095,49.30359,52.238594,4.4821444
1500,10.653062,120.00001,17.543636,167.90572,6.8905745,47.90571,64.68163,39.92142,17.7744,151.53134,7.121339,31.531334,66.84782,26.276108
1501,10.653062,136.61017,16.776913,178.23648,6.123851,41.626312,57.484417,30.470875,12.869272,137.35362,2.2162104,0.743454,20.803507,0.5442157
1502,10.653062,153.22034,8.448878,132.29744,2.2041836,20.922897,20.69061,13.655432,8.730271,123.83555,1.9227905,29.384789,18.049183,19.178125
1503,10.653062,169.8305,3.693786,129.91074,6.959276,39.91977,65.32654,23.505653,6.7152457,110.013596,3.9378161,59.81691,36.964172,35.221535
1504,10.653062,186.44069,1.0151775,62.720634,9.637884,123.720055,90.47055,66.35893,1.3039482,59.921947,9.349113,126.51874,87.75987,67.86005
1505,10.653062,203.05087,0.9515345,59.713245,9.701528,143.33763,91.06798,70.59198,1.1940813,47.12616,9.458981,155.92471,88.79119,76.79096
1506,10.653062,219.66103,0.9215484,60.07137,9.731513,159.58966,91.34945,72.652695,1.1729933,45.71559,9.480068,173.94543,88.989136,79.18812
1507,10.653062,236.27116,0.8936823,60.30016,9.759379,175.97101,91.61103,74.47841,1.1486782,45.365833,9.504384,190.90533,89.21739,80.799255
1508,10.653062,252.88133,0.8678853,60.18649,9.785176,192.69484,91.85318,76.19971,1.117267,45.541676,9.535795,207.33966,89.512245,81.99089
1509,10.653062,269.49158,0.8464225,59.94384,9.80664,209.54773,92.05466,77.75669,1.0852445,45.977184,9.567818,223.51439,89.81284,82.939285
1510,10.653062,286.10168,0.8294517,59.71102,9.82361,226.39066,92.21396,79.12944,1.0602726,46.421684,9.59279,239.68,90.04725,83.77441
1511,10.653062,302.71188,0.8156305,59.527546,9.837431,243.18434,92.3437,80.33525,1.0431433,46.79617,9.609919,255.91571,90.20804,84.541016
1512,10.653062,319.32202,0.80344766,59.394993,9.849614,259.92703,92.45805,81.39966,1.0314752,47.11552,9.621587,272.2065,90.31757,85.24515
1513,10.653062,335.9322,0.7917477,59.308758,9.861314,276.62344,92.56789,82.345024,1.0230833,47.404716,9.629978,288.52747,90.39634,85.8886
1514,10.653062,352.54242,0.77984065,59.2646,9.873221,293.27783,92.679665,83.18938,1.0165801,47.67977,9.636482,304.86264,90.4574,86.47545
1515,10.653062,369.1526,0.7675007,59.258835,9.885561,309.89374,92.795494,83.947334,1.0111536,47.950554,9.641909,321.20203,90.50833,87.01064
1516,10.653062,385.7628,0.75490826,59.28679,9.898153,326.476,92.9137,84.63129,1.0063246,48.224556,9.646737,337.53824,90.55366,87.49891
1517,10.653062,402.37292,0.7425142,59.343243,9.910547,343.0297,93.03004,85.251686,1.0017979,48.50926,9.651264,353.86368,90.59615,87.94421
1518,10.653062,418.983,0.73083675,59.42505,9.922225,359.55795,93.139656,85.81683,0.99739915,48.811905,9.655663,370.17108,90.637436,88.3499
1519,10.653062,435.5932,0.7202666,59.5345,9.932796,376.05872,93.23888,86.33255,0.99306285,49.135525,9.659999,386.45767,90.67815,88.71986
1520,10.653062,452.20334,0.710987,59.680508,9.942075,392.52283,93.32598,86.802284,0.9887085,49.468,9.664353,402.73535,90.71902,89.06068
1521,10.653062,468.81354,0.70304084,59.87759,9.950021,408.93594,93.40057,87.227844,0.9835401,49.758488,9.669521,419.05505,90.76753,89.3863
1522,10.653062,485.42383,0.6964568,60.141018,9.956605,425.2828,93.46238,87.61061,0.9752267,49.889893,9.677835,435.53394,90.84558,89.722404
1523,10.653062,502.03384,0.69126344,60.485497,9.961799,441.54834,93.51113,87.951904,0.9622108,49.72725,9.690851,452.30658,90.96776,90.09484
1524,10.653062,518.64404,0.68729794,60.934113,9.965764,457.70993,93.548355,88.25127,0.9462485,49.289745,9.706814,469.3543,91.1176,90.49642
1525,10.653062,535.25433,0.6839938,61.52804,9.969069,473.7263,93.57938,88.50489,0.92951125,48.766888,9.723551,486.48746,91.274704,90.88902
1526,10.653062,551.8645,0.6813327,62.346268,9.971729,489.51825,93.60435,88.702614,0.9127754,48.41538,9.740287,503.44913,91.43181,91.226944
1527,10.653062,568.47455,0.68141544,63.757267,9.971646,504.7173,93.60357,88.7845,0.8963838,48.434383,9.756678,520.04016,91.58566,91.47994
1528,10.653062,585.08466,0.6841318,65.296745,9.96893,519.7879,93.57808,88.839775,0.88151187,48.93604,9.77155,536.1486,91.72527,91.63607
1529,10.653062,601.695,0.6891726,66.61313,9.963889,535.0819,93.530754,88.92909,0.8705202,50.062485,9.782541,551.6325,91.828445,91.67975
1530,10.653062,618.30505,0.7037104,68.978096,9.949351,549.32697,93.39429,88.844,0.8700151,51.88554,9.783047,566.4195,91.83319,91.60842
1531,10.653062,634.91534,0.7472288,74.36786,9.905833,560.5475,92.98579,88.286964,0.9057006,54.581867,9.747361,580.3335,91.498215,91.40329
1532,10.653062,651.5253,0.8907722,88.41371,9.76229,563.11163,91.63835,86.42974,1.0634384,60.961113,9.589623,590.5642,90.01753,90.643326
1533,10.653062,668.13574,1.385825,125.37495,9.267237,542.7608,86.991295,81.23511,1.6090908,85.71365,9.043971,582.4221,84.89551,87.17123
1534,10.653062,684.74567,2.6165214,200.05447,8.036541,484.6912,75.43879,70.78412,3.0518746,159.8426,7.601187,524.9031,71.352135,76.65665
1535,10.653062,701.3561,4.4535513,300.5298,6.1995106,400.8263,58.194637,57.150185,5.1993856,275.02863,5.453676,426.32745,51.193512,60.786163
1536,10.653062,717.966,6.448772,406.43106,4.20429,311.53494,39.465557,43.391323,7.224855,386.778,3.428207,331.188,32.180485,46.128647
1537,10.653062,734.5762,8.236304,502.45438,2.4167576,232.1218,22.686037,31.599417,8.860084,479.95517,1.7929783,254.621,16.830639,34.6623
1538,10.653062,751.1866,9.593724,575.7142,1.0593376,175.47241,9.943974,23.359364,10.14924,555.3604,0.5038223,195.82617,4.7293663,26.06891
1539,10.653062,767.79645,10.690341,635.8397,0.03727913,131.95673,0.34993818,17.18642,11.1935425,617.9401,0.5404806,149.85632,5.073477,19.517715
1540,10.653062,784.407,11.681247,692.1813,1.0281849,92.22571,9.651544,11.75738,12.089746,673.22864,1.4366846,111.178345,13.486118,14.173553
1541,10.653062,801.0169,12.529142,743.278,1.8760805,57.73889,17.610718,7.208199,12.902508,725.0221,2.249446,75.99481,21.115488,9.487292
1542,10.653062,817.62726,13.253142,790.25275,2.6000805,27.374512,24.406885,3.3480427,13.645093,773.77515,2.992031,43.85211,28.086113,5.3633375
1543,10.653062,834.2371,13.817459,829.1466,3.1643972,5.090515,29.70411,0.61020005,14.297975,817.58636,3.6449127,16.650757,34.214695,1.9959261
1544,10.653062,850.84753,14.335162,866.44415,3.6821003,15.596619,34.563774,1.8330686,14.854927,855.4054,4.201865,4.5578613,39.44279,0.5356849
1545,10.653062,867.45776,14.931141,910.2231,4.278079,42.76532,40.15821,4.92996,15.336335,888.61176,4.6832733,21.153992,43.961758,2.4386191
1546,10.653062,884.068,15.5112,953.9916,4.858138,69.923584,45.60321,7.9092994,15.758396,919.07184,5.1053343,35.003845,47.923634,3.9594066
1547,10.653062,900.678,15.883203,984.6106,5.2301407,83.93262,49.09519,9.318827,16.110392,946.71967,5.4573298,46.041687,51.227802,5.111892
1548,10.653062,917.28815,16.025602,1000.62494,5.3725405,83.33679,50.43189,9.085127,16.371758,970.1794,5.7186956,52.891235,53.681236,5.7660437
1549,10.653062,933.89813,16.026836,1007.90186,5.3737745,74.00372,50.443478,7.9241753,16.537077,988.70844,5.884015,54.810303,55.23309,5.868981
1550,10.653062,950.5084,15.960859,1011.1338,5.3077974,60.625366,49.82415,6.3782034,16.61845,1002.6792,5.9653883,52.170776,55.996937,5.4887233
1551,10.653062,967.11847,15.867544,1012.72705,5.2144823,45.60858,48.9482,4.715925,16.635408,1013.02606,5.9823465,45.907593,56.156124,4.746843
1552,10.653062,983.7288,15.765525,1013.7692,5.112463,30.040405,47.99055,3.0537283,16.606884,1020.7045,5.953822,36.975708,55.888367,3.7587297
1553,10.653062,1000.3392,15.663056,1014.71814,5.0099945,14.378967,47.028683,1.4374092,16.548265,1026.5011,5.8952036,26.161926,55.338116,2.6153057
1554,10.653062,1016.9492,15.5636215,1015.76715,4.9105597,1.1820679,46.095287,0.11623667,16.470984,1031.0156,5.8179216,14.066406,54.61267,1.3831966
1555,10.653062,1033.5594,15.468634,1017.0006,4.815572,16.558838,45.20364,1.6021175,16.382792,1034.6827,5.7297297,1.123291,53.784817,0.108681805
1556,10.653062,1050.1697,15.378563,1018.4837,4.725501,31.685974,44.35815,3.017224,16.288578,1037.8314,5.635516,12.338257,52.900433,1.1748823
1557,10.653062,1066.7797,15.293279,1020.2846,4.640217,46.495056,43.557587,4.35845,16.191135,1040.7096,5.5380735,26.070068,51.98575,2.44381
1558,10.653062,1083.3899,15.21214,1022.48944,4.559078,60.90045,42.79594,5.621287,16.092049,1043.5216,5.438987,39.868286,51.055622,3.6799572
1559,10.653062,1100.0001,15.134067,1025.1853,4.4810047,74.81482,42.06307,6.801347,15.9923,1046.4197,5.339238,53.580444,50.11928,4.870949
1560,10.959185,120.00001,17.511942,164.63943,6.5527573,44.639427,59.79238,37.19952,18.183262,151.70985,7.224077,31.709846,65.918015,26.42487
1561,10.959185,136.61017,17.101072,176.73814,6.1418877,40.127975,56.04329,29.374079,14.809966,144.92209,3.8507814,8.31192,35.13748,6.0844083
1562,10.959185,153.22034,15.34324,175.18082,4.384055,21.96048,40.00348,14.332615,11.843761,146.82321,0.8845768,6.3971252,8.071557,4.175115
1563,10.959185,169.8305,5.692177,122.833954,5.267008,46.99655,48.06022,27.67262,7.38709,115.87947,3.5720944,53.951035,32.59453,31.767576
1564,10.959185,186.44069,1.1083747,66.594734,9.85081,119.845955,89.886345,64.28101,1.7069865,74.89619,9.252198,111.5445,84.42415,59.82841
1565,10.959185,203.05087,0.96338236,59.912464,9.995802,143.13841,91.20936,70.493866,1.2003527,48.52544,9.758832,154.52544,89.047066,76.10184
1566,10.959185,219.66103,0.9317228,59.909405,10.027462,159.75162,91.49825,72.726425,1.1805189,46.01957,9.778666,173.64145,89.22804,79.04973
1567,10.959185,236.27116,0.9041777,60.26115,10.055007,176.01001,91.74959,74.49492,1.1587557,45.425446,9.800429,190.84572,89.42663,80.77402
1568,10.959185,252.88133,0.8779425,60.260406,10.081243,192.62093,91.98898,76.17048,1.1306777,45.420845,9.828506,207.46048,89.68282,82.03867
1569,10.959185,269.49158,0.8550943,60.052097,10.104091,209.43948,92.197464,77.71652,1.098507,45.77631,9.860678,223.71527,89.97638,83.013824
1570,10.959185,286.10168,0.8367213,59.81173,10.122463,226.28995,92.36511,79.09424,1.0706253,46.22539,9.888559,239.8763,90.23079,83.843025
1571,10.959185,302.71188,0.82199967,59.60864,10.137185,243.10324,92.49945,80.30846,1.0505579,46.62331,9.908627,256.08856,90.4139,84.59812
1572,10.959185,319.32202,0.80949754,59.455177,10.149687,259.86685,92.613525,81.380806,1.0368623,46.957645,9.922322,272.36438,90.53887,85.29458
1573,10.959185,335.9322,0.79795283,59.34797,10.161232,276.58423,92.71887,82.33335,1.0272354,47.25217,9.93195,288.68002,90.626724,85.93402
1574,10.959185,352.54242,0.78649795,59.282745,10.172687,293.25967,92.82339,83.18423,1.0200168,47.526176,9.939168,305.01624,90.69259,86.51901
1575,10.959185,369.1526,0.77469176,59.256012,10.184493,309.89658,92.93112,83.9481,1.0141972,47.791374,9.944987,321.3612,90.74569,87.05376
1576,10.959185,385.7628,0.7624982,59.264065,10.196687,326.49872,93.04239,84.63717,1.0091802,48.055584,9.950005,337.7072,90.79147,87.54271
1577,10.959185,402.37292,0.75020784,59.302284,10.208977,343.07065,93.154526,85.26186,1.0046026,48.3256,9.954582,354.04733,90.83324,87.989845
1578,10.959185,418.983,0.73829055,59.366028,10.220894,359.61697,93.26327,85.83092,1.0002366,48.608475,9.958948,370.3745,90.87308,88.39845
1579,10.959185,435.5932,0.72720546,59.45396,10.231979,376.13925,93.364426,86.351036,0.9959582,48.910263,9.963226,386.68292,90.91212,88.77157
1580,10.959185,452.20334,0.7172543,59.570335,10.24193,392.633,93.455215,86.826645,0.99173075,49.230694,9.967454,402.97266,90.95069,89.11315
1581,10.959185,468.81354,0.7085566,59.725517,10.250628,409.088,93.53459,87.260284,0.9873829,49.5502,9.971802,419.26334,90.990364,89.430725
1582,10.959185,485.42383,0.7011391,59.933548,10.258045,425.4903,93.602264,87.653366,0.98177236,49.80626,9.977412,435.61755,91.04155,89.73963
1583,10.959185,502.03384,0.6950369,60.20856,10.264148,441.8253,93.65795,88.00707,0.97251636,49.874218,9.986669,452.15964,91.12602,90.06557
1584,10.959185,518.64404,0.69025946,60.565098,10.268925,458.07895,93.70154,88.32242,0.95888793,49.64737,10.000297,468.99667,91.250374,90.42747
1585,10.959185,535.25433,0.686583,61.028065,10.272602,474.22626,93.73509,88.598305,0.94297355,49.184975,10.0162115,486.06937,91.39559,90.81092
1586,10.959185,551.8645,0.6834312,61.637775,10.275753,490.2267,93.76385,88.83099,0.9265571,48.683792,10.032627,503.18073,91.54538,91.17831
1587,10.959185,568.47455,0.6811034,62.491512,10.278081,505.98303,93.78509,89.00716,0.9101974,48.384773,10.048987,520.0898,91.694664,91.48866
1588,10.959185,585.08466,0.6816085,63.94735,10.277576,521.1373,93.78048,89.07042,0.89426035,48.45903,10.064924,536.6256,91.84008,91.7176
1589,10.959185,601.695,0.6844115,65.407906,10.274773,536.2871,93.7549,89.129395,0.87999696,49.01196,10.079187,552.68304,91.97023,91.854355
1590,10.959185,618.30505,0.6897948,66.73123,10.26939,551.57385,93.70579,89.2074,0.86980987,50.18177,10.089375,568.1233,92.06319,91.88398
1591,10.959185,634.91534,0.7054376,69.21113,10.253747,565.7042,93.56304,89.09916,0.87087965,52.026012,10.0883045,582.88934,92.05342,91.80584
1592,10.959185,651.5253,0.75151014,74.81891,10.207674,576.7064,93.14264,88.51635,0.91039217,54.767246,10.048793,596.75806,91.69289,91.593994
1593,10.959185,668.13574,0.9016628,89.29796,10.057522,578.83777,91.77254,86.63476,1.0764927,61.447178,9.882692,606.68854,90.17726,90.803185
1594,10.959185,684.74567,1.4087833,126.777664,9.550402,557.968,87.14519,81.485435,1.6367768,86.9766,9.322408,597.76904,85.06479,87.297966
1595,10.959185,701.3561,2.6427393,201.34317,8.316445,500.0129,75.88562,71.292305,3.085521,161.40376,7.873664,539.95233,71.845345,76.9869
1596,10.959185,717.966,4.463851,300.62482,6.4953337,417.3412,59.268402,58.12827,5.214201,275.36703,5.7449837,442.59897,52.421635,61.64623
1597,10.959185,734.5762,6.436715,405.02728,4.5224695,329.5489,41.266476,44.862453,7.219467,385.6826,3.7397175,348.8936,34.12405,47.495903
1598,10.959185,751.1866,8.219853,500.55206,2.7393312,250.63452,24.995758,33.365147,8.844919,477.97916,2.1142654,273.20743,19.29218,36.370117
1599,10.959185,767.79645,9.584113,573.9145,1.3750715,193.88196,12.547207,25.25174,10.132603,552.984,0.82658195,214.81244,7.5423675,27.977785
1600,10.959185,784.407,10.6712885,633.1283,0.28789616,151.27869,2.626985,19.28574,11.178102,615.2854,0.2189169,169.12158,1.9975655,21.560438
1601,10.959185,801.0169,11.655013,688.63074,0.69582844,112.38617,6.3492723,14.030437,12.07391,670.15576,1.1147251,130.86115,10.171606,16.336876
1602,10.959185,817.62726,12.50401,739.2123,1.5448256,78.41498,14.096172,9.590553,12.8852215,721.45966,1.9260368,96.1676,17.574636,11.76179
1603,10.959185,834.2371,13.242034,786.51825,2.2828493,47.718872,20.830467,5.7200613,13.630185,770.0345,2.6710005,64.20264,24.372255,7.69597
1604,10.959185,850.84753,13.827616,826.3462,2.868431,24.501343,26.173765,2.8796396,14.291356,814.16864,3.3321714,36.678894,30.405287,4.310866
1605,10.959185,867.45776,14.342335,862.9378,3.38315,4.5199585,30.870455,0.521058,14.858438,852.48944,3.899253,14.968323,35.57977,1.725539
1606,10.959185,884.068,14.927852,905.3706,3.968667,21.302612,36.213158,2.4096124,15.347941,885.9062,4.3887568,1.8381958,40.04638,0.20792471
1607,10.959185,900.678,15.532076,950.04126,4.572891,49.36328,41.726566,5.4806805,15.778683,916.3154,4.819498,15.637451,43.97679,1.7361866
1608,10.959185,917.28815,15.954525,983.37756,4.9953403,66.08942,45.581314,7.20487,16.144905,944.10095,5.1857204,26.812805,47.31849,2.9230514
1609,10.959185,933.89813,16.134747,1001.40967,5.175562,67.511536,47.225796,7.229004,16.425985,968.068,5.4668007,34.16986,49.883278,3.6588423
1610,10.959185,950.5084,16.152447,1009.47845,5.193262,58.97003,47.387306,6.2040515,16.612396,987.2805,5.6532116,36.772095,51.584236,3.8686764
1611,10.959185,967.11847,16.089142,1012.7464,5.129957,45.62793,46.80966,4.7179255,16.71269,1001.9011,5.7535057,34.782654,52.499397,3.5965245
